timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1586465045,-201.66,-55.176,-810.059,-94.238,0,0
1586465045,45.41,97.656,-790.527,-141.602,0,0
1586465045,145.02,134.277,-758.301,74.707,0,0
1586465045,-83.496,38.574,-762.695,148.438,0,0
1586465045,-217.773,-210.449,-855.957,-60.059,0,0
1586465045,-8.789,-259.766,-839.355,-174.316,0,0
1586465045,168.457,-496.094,-784.18,10.254,0,0
1586465045,-7.324,-423.34,-787.109,149.414,0,0
1586465045,-222.168,-42.969,-812.988,-8.789,0,0
1586465045,-90.332,-155.762,-823.242,-171.875,0,0
1586465045,142.09,74.219,-758.789,-81.055,0,0
1586465046,59.082,386.719,-695.312,135.742,0,0
1586465046,-181.641,216.309,-772.949,64.941,0,0
1586465046,-155.762,-147.461,-860.84,-162.598,0,0
1586465046,100.098,22.461,-809.082,-115.234,0,0
1586465046,145.996,400.879,-704.59,122.559,0,0
1586465046,-122.07,151.855,-802.734,100.098,0,0
1586465046,-218.262,-435.547,-881.348,-111.328,0,0
1586465046,18.555,-481.934,-839.355,-190.918,0,0
1586465046,129.395,231.445,-711.914,9.277,0,0
1586465046,-76.172,434.082,-720.215,117.676,0,0
1586465046,-209.961,-529.297,-940.43,-49.805,0,0
1586465046,-37.598,-700.195,-864.746,-176.27,0,0
1586465046,130.371,321.777,-645.996,-56.152,0,0
1586465046,3.418,352.051,-754.883,134.766,0,0
1586465046,-201.172,-349.121,-901.367,32.715,0,0
1586465046,-99.609,-348.145,-833.984,-177.734,0,0
1586465046,124.023,348.633,-671.875,-131.836,0,0
1586465046,77.637,413.086,-728.516,84.961,0,0
1586465046,-156.738,-515.625,-893.066,84.473,0,0
1586465046,-163.574,-708.496,-853.027,-148.438,0,0
1586465046,86.426,55.176,-769.531,-202.637,0,0
1586465046,136.23,148.438,-791.016,37.598,0,0
1586465046,-95.215,-364.746,-843.75,89.844,0,0
1586465046,-192.871,-412.598,-849.121,-104.492,0,0
1586465046,4.395,139.16,-735.84,-200.195,0,0
1586465046,152.344,205.078,-778.809,-0.488,0,0
1586465046,-29.297,-186.523,-886.719,146.973,0,0
1586465046,-208.008,-229.98,-849.609,-33.691,0,0
1586465046,-51.758,145.508,-752.441,-203.125,0,0
1586465046,165.527,147.461,-790.527,-56.152,0,0
1586465046,53.711,-647.461,-930.664,145.996,0,0
1586465046,-196.777,-669.434,-866.211,14.648,0,0
1586465046,-119.629,-35.156,-779.297,-201.172,0,0
1586465046,125.977,-69.824,-824.707,-131.348,0,0
1586465046,103.027,-476.562,-916.992,115.723,0,0
1586465046,-159.18,-387.207,-864.746,92.773,0,0
1586465046,-190.43,-417.48,-863.77,-138.184,0,0
1586465046,56.641,-85.449,-793.945,-195.312,0,0
1586465046,143.066,420.41,-672.363,20.508,0,0
1586465046,-59.57,333.496,-763.184,99.121,0,0
1586465046,-180.176,-71.289,-856.445,-100.098,0,0
1586465046,4.883,-177.246,-852.539,-207.52,0,0
1586465046,161.133,-9.766,-803.711,-6.836,0,0
1586465046,-8.789,104.492,-754.883,142.578,0,0
1586465046,-207.52,-69.336,-842.773,-18.066,0,0
1586465046,-51.758,-732.422,-901.855,-188.477,0,0
1586465046,170.898,-257.812,-744.629,-87.891,0,0
1586465046,64.941,600.098,-669.922,104.492,0,0
1586465046,-179.199,-29.297,-877.93,37.598,0,0
1586465046,-139.648,-331.055,-888.672,-158.203,0,0
1586465046,101.074,108.398,-751.953,-153.809,0,0
1586465046,116.211,312.012,-737.305,75.195,0,0
1586465046,-120.117,-51.758,-803.711,93.75,0,0
1586465046,-178.223,-314.453,-871.582,-135.254,0,0
1586465046,63.965,-46.875,-838.867,-200.195,0,0
1586465046,161.621,250.977,-743.164,32.227,0,0
1586465046,-54.688,30.273,-740.234,131.348,0,0
1586465046,-189.453,-339.355,-839.355,-81.055,0,0
1586465046,-19.043,-118.652,-843.75,-232.422,0,0
1586465046,163.086,141.602,-775.879,-62.5,0,0
1586465046,3.418,-263.672,-825.684,131.348,0,0
1586465046,-186.523,-638.184,-910.645,-2.93,0,0
1586465046,-76.66,0.977,-782.227,-220.703,0,0
1586465046,111.816,444.336,-701.172,-143.555,0,0
1586465046,58.594,165.527,-799.316,103.027,0,0
1586465046,-178.711,-249.023,-847.168,57.617,0,0
1586465046,-149.414,-413.086,-877.441,-159.18,0,0
1586465046,94.727,-148.926,-834.473,-149.902,0,0
1586465046,142.09,-186.523,-762.695,86.914,0,0
1586465046,-104.004,-355.469,-818.359,113.77,0,0
1586465046,-201.172,-17.09,-833.496,-121.582,0,0
1586465046,25.391,114.258,-794.922,-202.637,0,0
1586465046,151.855,312.988,-747.559,19.531,0,0
1586465046,-48.34,354.004,-729.98,131.348,0,0
1586465046,-211.914,-2.441,-836.426,-34.18,0,0
1586465046,-43.457,-218.262,-864.258,-178.223,0,0
1586465046,138.672,116.699,-772.461,-41.992,0,0
1586465046,19.531,337.891,-749.512,145.996,0,0
1586465046,-173.828,-247.07,-886.719,52.734,0,0
1586465046,-95.703,-782.227,-937.012,-160.156,0,0
1586465046,135.742,-706.055,-872.559,-133.789,0,0
1586465046,82.031,74.219,-752.93,73.242,0,0
1586465046,-188.965,-79.59,-860.84,30.762,0,0
1586465046,-175.781,-689.453,-880.859,-165.039,0,0
