timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1586464771,-31.738,-35.645,215.82,-40.527,0,0
1586464771,-21.484,-41.504,152.832,-34.668,0,0
1586464771,-23.438,-41.016,128.418,-22.949,0,0
1586464771,-23.438,-34.668,79.102,-17.09,0,0
1586464771,-26.855,-30.273,163.574,-27.344,0,0
1586464771,-31.738,-30.762,78.613,-37.598,0,0
1586464771,-31.25,-27.832,116.211,-24.902,0,0
1586464771,-28.32,-21.484,195.312,-14.648,0,0
1586464771,-18.555,-28.32,-101.562,-15.137,0,0
1586464771,-20.02,-28.809,31.738,-22.461,0,0
1586464771,-19.043,-24.902,189.453,-19.043,0,0
1586464771,-14.16,-28.809,144.043,-5.859,0,0
1586464771,-18.066,-28.809,152.344,-12.207,0,0
1586464771,-15.137,-26.855,-0.488,-23.438,0,0
1586464771,-20.508,-30.273,130.371,-25.879,0,0
1586464771,-30.273,-33.691,190.918,-22.949,0,0
1586464771,-20.508,-32.227,132.812,-15.137,0,0
1586464771,-1.953,-27.344,135.254,-16.602,0,0
1586464771,-3.418,-27.832,3.418,-17.578,0,0
1586464771,-14.648,-31.25,-15.625,-11.23,0,0
1586464771,-16.113,-31.25,134.277,-11.23,0,0
1586464771,-5.859,-32.715,120.605,-22.461,0,0
1586464771,-9.766,-34.668,162.598,-32.715,0,0
1586464771,-20.996,-31.25,98.145,-25.879,0,0
1586464771,-18.555,-29.297,124.512,-21.973,0,0
1586464771,-19.043,-35.645,204.102,-29.785,0,0
1586464771,-21.973,-31.738,191.406,-30.762,0,0
1586464771,-19.531,-28.32,145.508,-19.043,0,0
1586464771,-19.531,-33.203,82.52,-14.16,0,0
1586464771,-7.324,-29.297,84.961,-13.184,0,0
1586464771,-3.906,-22.461,93.262,-20.02,0,0
1586464771,-2.93,-16.602,151.367,-15.625,0,0
1586464771,-5.371,-18.066,242.188,-6.348,0,0
1586464771,-2.441,-23.438,84.473,-19.043,0,0
1586464771,1.465,-23.438,-187.5,-34.18,0,0
1586464771,-12.695,-26.855,116.211,-41.504,0,0
1586464771,-18.066,-26.855,228.516,-31.25,0,0
1586464771,-19.531,-26.367,141.113,-24.902,0,0
1586464771,-10.254,-26.855,174.805,-26.855,0,0
1586464771,-11.719,-28.32,166.992,-29.297,0,0
1586464771,-24.414,-31.25,173.828,-27.832,0,0
1586464771,-27.344,-32.227,54.199,-26.855,0,0
1586464771,-24.414,-29.785,104.98,-36.621,0,0
1586464771,-16.602,-27.832,130.859,-41.016,0,0
1586464771,-24.414,-33.691,-228.027,-41.992,0,0
1586464771,-34.18,-30.762,-79.59,-41.992,0,0
1586464771,-32.227,-26.855,176.27,-42.969,0,0
1586464771,-27.344,-25.391,147.461,-47.852,0,0
1586464771,-20.02,-22.949,119.141,-41.992,0,0
1586464771,-24.414,-23.438,19.043,-43.457,0,0
1586464771,-32.227,-25.879,114.258,-56.152,0,0
1586464771,-30.762,-25.391,167.969,-52.246,0,0
1586464771,-27.344,-23.926,126.465,-53.223,0,0
1586464771,-24.414,-27.832,43.457,-43.457,0,0
1586464771,-21.484,-29.297,-125,-22.461,0,0
1586464771,-21.973,-28.809,-1.465,-34.668,0,0
1586464771,-8.789,-24.902,187.988,-40.039,0,0
1586464771,-10.254,-26.855,156.25,-39.062,0,0
1586464771,-25.391,-29.297,124.512,-39.551,0,0
1586464771,-19.531,-30.762,46.387,-24.414,0,0
1586464771,-19.043,-31.738,153.32,-26.855,0,0
1586464771,-23.926,-33.203,180.664,-32.227,0,0
1586464771,-20.02,-30.762,170.41,-15.625,0,0
1586464771,-17.09,-28.32,169.922,-14.16,0,0
1586464771,-8.789,-30.762,100.098,-22.949,0,0
1586464771,-12.695,-29.297,60.059,-25.391,0,0
1586464771,-20.02,-25.391,48.34,-15.625,0,0
1586464771,-14.648,-22.461,121.582,-9.277,0,0
1586464771,-14.16,-22.461,151.855,-26.855,0,0
1586464771,-16.602,-27.344,-26.367,-31.25,0,0
1586464771,-20.02,-30.273,-136.23,-26.855,0,0
1586464771,-27.344,-24.414,121.582,-30.273,0,0
1586464771,-25.391,-25.391,189.453,-34.668,0,0
1586464771,-26.855,-27.344,145.508,-40.039,0,0
1586464771,-36.133,-27.344,138.184,-36.133,0,0
1586464771,-38.574,-26.855,166.992,-32.715,0,0
1586464771,-28.809,-25.391,188.477,-35.645,0,0
1586464771,-27.832,-30.762,82.52,-37.109,0,0
1586464771,-35.645,-34.18,112.305,-39.062,0,0
1586464771,-31.738,-28.32,123.535,-25.879,0,0
1586464771,-29.297,-27.832,-182.617,-21.484,0,0
1586464771,-30.762,-26.367,71.289,-44.434,0,0
1586464771,-24.414,-29.297,242.676,-39.062,0,0
1586464771,-28.809,-33.691,170.898,-29.785,0,0
1586464771,-42.48,-34.668,169.922,-38.574,0,0
1586464771,-31.738,-35.645,134.766,-41.016,0,0
1586464771,-24.414,-29.785,148.438,-41.992,0,0
1586464771,-28.809,-26.367,134.766,-30.273,0,0
1586464771,-22.461,-23.438,175.781,-12.207,0,0
1586464771,-31.25,-34.668,42.969,-29.297,0,0
1586464771,-40.039,-41.992,-223.145,-41.504,0,0
1586464771,-47.363,-33.203,57.617,-37.109,0,0
1586464771,-51.27,-37.598,178.223,-30.273,0,0
1586464771,-40.039,-38.574,110.84,-26.855,0,0
1586464771,-30.273,-32.227,177.246,-34.668,0,0
1586464771,-36.133,-37.598,-46.875,-33.691,0,0
1586464771,-40.527,-38.574,72.266,-25.879,0,0
1586464771,-42.969,-37.598,186.523,-26.855,0,0
1586464771,-40.039,-36.621,147.949,-37.109,0,0
1586464771,-41.016,-35.156,165.527,-41.016,0,0
1586464771,-54.199,-38.574,25.391,-32.227,0,0
1586464771,-57.129,-45.41,27.832,-27.344,0,0
1586464771,-43.945,-45.898,76.66,-33.691,0,0
1586464771,-39.062,-38.574,75.684,-41.016,0,0
1586464771,-43.457,-33.203,75.684,-29.785,0,0
1586464771,-42.969,-37.598,-9.766,-20.996,0,0
1586464771,-44.922,-42.48,-32.227,-35.156,0,0
1586464771,-41.016,-34.668,169.922,-42.48,0,0
1586464771,-46.875,-35.645,184.082,-33.203,0,0
1586464771,-58.105,-41.016,151.855,-28.32,0,0
1586464771,-49.805,-41.016,67.383,-25.879,0,0
1586464771,-42.969,-36.133,136.23,-31.738,0,0
1586464771,-47.363,-33.691,207.52,-33.203,0,0
1586464771,-48.828,-32.227,39.062,-17.578,0,0
1586464771,-44.434,-30.273,52.246,-23.438,0,0
1586464771,-30.273,-32.715,108.887,-35.156,0,0
1586464771,-30.273,-31.738,36.621,-30.273,0,0
1586464771,-45.898,-31.25,59.082,-24.414,0,0
1586464771,-45.41,-31.738,95.703,-22.461,0,0
1586464771,-35.156,-34.18,90.332,-27.832,0,0
1586464771,-41.016,-37.109,-1.953,-30.273,0,0
1586464771,-55.176,-35.156,-189.453,-22.949,0,0
1586464771,-50.293,-33.203,66.895,-24.414,0,0
1586464771,-38.574,-32.227,192.871,-25.879,0,0
1586464771,-36.133,-31.25,146.973,-34.18,0,0
1586464771,-40.527,-30.762,35.645,-35.156,0,0
1586464771,-51.27,-33.691,-237.305,-33.691,0,0
1586464771,-50.781,-30.273,43.457,-35.645,0,0
1586464771,-38.574,-31.25,183.105,-37.109,0,0
1586464771,-31.738,-33.203,139.648,-38.574,0,0
1586464771,-33.203,-30.762,152.344,-29.297,0,0
1586464771,-25.879,-28.809,78.613,-25.879,0,0
1586464771,-21.484,-28.809,206.543,-32.715,0,0
1586464771,-26.855,-32.227,180.176,-34.668,0,0
1586464771,-31.738,-32.715,130.371,-21.973,0,0
1586464771,-37.598,-29.785,174.805,-19.531,0,0
1586464771,-35.645,-28.32,88.379,-27.832,0,0
1586464771,-28.32,-26.367,16.602,-26.367,0,0
1586464771,-33.203,-26.367,61.035,-18.066,0,0
1586464771,-39.551,-30.273,160.645,-10.254,0,0
1586464771,-37.109,-33.691,131.348,-14.648,0,0
1586464771,-26.855,-33.203,-107.91,-20.996,0,0
1586464771,-29.297,-28.809,-34.668,-22.949,0,0
1586464771,-46.875,-28.809,182.129,-15.625,0,0
1586464771,-46.875,-28.809,147.949,-20.508,0,0
1586464771,-36.621,-27.344,144.531,-41.016,0,0
1586464771,-35.645,-31.738,67.871,-33.203,0,0
1586464771,-39.062,-30.762,113.77,-12.695,0,0
1586464771,-41.016,-31.25,157.227,-6.348,0,0
1586464771,-31.25,-34.668,75.195,-7.812,0,0
1586464771,-31.738,-34.668,106.445,-15.625,0,0
1586464771,-42.48,-35.156,23.438,-12.207,0,0
1586464771,-46.875,-31.738,-79.59,-11.23,0,0
1586464771,-39.062,-28.32,127.93,-24.414,0,0
1586464771,-28.809,-23.438,186.523,-30.273,0,0
1586464771,-36.621,-24.902,187.988,-26.855,0,0
1586464771,-44.434,-28.32,129.883,-20.02,0,0
1586464771,-46.387,-25.879,167.969,-20.996,0,0
1586464771,-41.016,-24.414,197.266,-20.996,0,0
1586464771,-43.457,-26.855,126.465,-18.066,0,0
1586464771,-52.734,-26.855,172.363,-19.043,0,0
1586464771,-45.41,-28.809,22.461,-17.09,0,0
1586464771,-24.902,-25.879,-244.141,-12.695,0,0
1586464771,-24.414,-21.484,64.941,-24.902,0,0
1586464771,-35.156,-26.367,173.828,-13.184,0,0
1586464771,-29.785,-25.391,62.012,-2.441,0,0
1586464771,-23.438,-22.461,21.484,-20.02,0,0
1586464771,-27.344,-20.996,27.832,-28.32,0,0
1586464771,-29.297,-20.996,137.207,-24.902,0,0
1586464771,-26.855,-23.926,130.859,-20.996,0,0
1586464771,-18.066,-24.414,154.785,-22.949,0,0
1586464771,-11.23,-27.832,115.234,-21.973,0,0
1586464771,-19.043,-31.25,45.898,-22.949,0,0
1586464771,-23.926,-22.949,62.012,-15.137,0,0
1586464771,-14.648,-21.973,44.922,-12.207,0,0
1586464771,-16.113,-28.809,154.297,-26.855,0,0
1586464771,-21.484,-27.832,134.766,-23.438,0,0
